red,green,blue,time
31.594,76.2124,96.0656,41.27172613143921
31.6404,80.4036,101.002,41.30373930931091
29.3196,76.0996,98.53,41.335684061050415
31.1216,79.5656,97.708,41.371723890304565
30.4484,75.5168,99.0468,41.403735399246216
27.3912,78.8608,97.8976,41.43566298484802
30.726,76.9208,96.7896,41.471725940704346
30.536,78.0792,99.2276,41.503785133361816
26.036,78.516,96.3808,41.53565955162048
27.1996,71.8132,91.9896,41.57173728942871
34.2248,81.7536,101.618,41.599989891052246
27.5412,79.1088,97.0392,41.63170003890991
29.8292,75.6672,94.8436,41.66778516769409
31.7024,78.1128,101.0792,41.6997492313385
29.4608,78.0632,97.7168,41.735036849975586
29.5772,79.9124,97.7232,41.77122712135315
31.3984,77.1204,101.384,41.799882888793945
27.416,79.2784,96.3584,41.83381533622742
28.728,80.064,96.7572,41.87118983268738
33.83,78.8168,103.2028,41.90375232696533
23.7608,70.3808,90.2324,41.93560314178467
32.1244,81.1392,100.9512,41.97165012359619
32.2804,77.0348,101.0252,42.00364112854004
25.406,73.6568,94.2488,42.03568363189697
29.0224,74.0744,93.1572,42.071571588516235
28.116,75.7208,97.1228,42.10353469848633
26.952,76.5856,96.4592,42.13551926612854
28.6508,75.046,93.6044,42.171597957611084
31.2924,75.0688,98.5336,42.20366597175598
27.4844,77.5772,96.9976,42.23569655418396
27.0832,74.9596,91.3392,42.27158546447754
31.3432,78.478,99.6008,42.30361366271973
29.3412,75.0996,97.438,42.335525035858154
26.594,76.5644,93.776,42.371618032455444
31.3148,76.2684,98.7268,42.40360903739929
30.0204,77.66,98.3952,42.43561863899231
28.1084,78.588,95.4696,42.4716911315918
30.9036,78.5168,99.9032,42.503605127334595
26.218,72.8052,94.08,42.53552532196045
28.3836,74.5596,93.6532,42.57158946990967
32.0584,79.9352,100.7892,42.60361170768738
27.4616,75.2952,95.828,42.63551926612854
27.8064,77.7748,96.2916,42.67147183418274
33.6604,79.6208,100.8612,42.70356583595276
31.1284,79.3376,101.0304,42.73575496673584
25.5384,76.0532,93.0908,42.7717764377594
28.6304,79.0516,97.4968,42.803754806518555
27.9948,76.5424,98.4004,42.83570170402527
28.192,76.7692,95.224,42.87174606323242
33.4124,76.0036,99.072,42.90369510650635
31.36,75.2228,98.7524,42.93573617935181
26.9548,71.0372,91.5496,42.97174572944641
30.3164,75.646,98.4644,43.00375008583069
29.022,75.144,97.1616,43.03569030761719
26.1284,72.5036,91.584,43.07167625427246
30.0712,75.6944,96.9276,43.10376334190369
31.2776,77.718,99.7908,43.135647773742676
31.3524,78.576,97.7636,43.17173099517822
34.9408,77.046,99.852,43.20374822616577
31.968,79.1152,100.4828,43.235777378082275
28.4384,72.8748,94.6256,43.27173566818237
34.5476,77.0728,102.7496,43.303772926330566
28.862,76.7736,97.4148,43.335724115371704
29.1464,74.088,95.3288,43.37174344062805
27.87,78.2308,96.8664,43.403635025024414
26.8636,74.5896,95.698,43.43568205833435
27.1844,76.1616,94.5768,43.4679811000824
31.9876,72.0144,97.7824,43.503780126571655
30.702,77.9436,100.2584,43.53581190109253
27.8092,78.68,95.5556,43.56769871711731
31.8432,74.5404,97.042,43.60376334190369
27.8708,77.5708,98.034,43.63580536842346
28.284,75.838,95.1696,43.66770839691162
32.9432,76.0808,98.5612,43.703773736953735
31.75,76.9016,99.4044,43.73579001426697
24.2668,73.1724,90.9664,43.767690896987915
29.6108,78.3584,97.8044,43.80373477935791
31.9396,77.224,100.738,43.83570742607117
26.2996,76.3272,94.1128,43.87175369262695
30.8516,79.0476,97.9528,43.90376663208008
31.8828,75.9712,100.5036,43.93574833869934
27.5972,76.6068,96.0036,43.97172975540161
32.084,76.1648,97.6588,44.00376486778259
30.2924,77.238,98.6224,44.035762310028076
